MatchId,WinningTeam,Champion1,Champ1Spell1,Champ1Spell2,Champion2,Champ2Spell1,Champ2Spell2,Champion3,Champ3Spell1,Champ3Spell2,Champion4,Champ4Spell1,Champ4Spell2,Champion5,Champ5Spell1,Champ5Spell2,Champion6,Champ6Spell1,Champ6Spell2,Champion7,Champ7Spell1,Champ7Spell2,Champion8,Champ8Spell1,Champ8Spell2,Champion9,Champ9Spell1,Champ9Spell2,Champion10,Champ10Spell1,Champ10Spell2
2541518126,Purple,Anivia,Ghost,Ignite,Vladimir,Flash,Ignite,Draven,Flash,Heal,Blitzcrank,Flash,Heal,Nidalee,Flash,Heal,Jayce,Ignite,Heal,Ezreal,Heal,Ignite,Jinx,Flash,Ignite,Nautilus,Ignite,Ghost,Ahri,Flash,Heal
2541518127,Blue,Veigar,Ignite,Flash,Garen,Heal,Flash,Warwick,Flash,Heal,Ahri,Flash,Heal,Kalista,Flash,Heal,Hecarim,Clarity,Ghost,Rengar,Flash,Heal,Zyra,Heal,Flash,Bard,Flash,Mark,Cassiopeia,Clarity,Flash
2541518128,Purple,Syndra,Flash,Clarity,Ziggs,Exhaust,Flash,Fizz,Mark,Flash,Blitzcrank,Heal,Flash,Xin Zhao,Flash,Heal,Gangplank,Flash,Mark,Swain,Mark,Flash,Ezreal,Heal,Flash,Shaco,Mark,Flash,Janna,Flash,Clarity
2541518130,Purple,Gnar,Mark,Flash,Caitlyn,Mark,Flash,Nidalee,Mark,Flash,Karma,Flash,Heal,Maokai,Mark,Flash,Fizz,Flash,Mark,Morgana,Exhaust,Flash,Jax,Flash,Mark,Evelynn,Flash,Mark,Miss Fortune,Heal,Flash
2541518131,Blue,Evelynn,Flash,Mark,Ashe,Flash,Heal,Jinx,Heal,Barrier,Ahri,Barrier,Flash,Vel'Koz,Flash,Clarity,Nidalee,Flash,Barrier,Skarner,Flash,Mark,Tryndamere,Heal,Flash,Nunu,Mark,Flash,Orianna,Flash,Clarity
2541518132,Purple,Syndra,Clarity,Flash,Jayce,Barrier,Flash,Azir,Barrier,Flash,Twitch,Flash,Exhaust,Teemo,Heal,Flash,Nautilus,Flash,Mark,Ryze,Mark,Flash,Maokai,Mark,Flash,Caitlyn,Heal,Flash,Shaco,Mark,Flash
2541518133,Purple,Tryndamere,Mark,Flash,Draven,Clarity,Heal,Morgana,Mark,Flash,Rengar,Flash,Heal,Nidalee,Mark,Flash,Darius,Flash,Heal,Nami,Flash,Heal,Veigar,Flash,Mark,Jinx,Flash,Heal,Blitzcrank,Flash,Mark
2541518134,Blue,Ziggs,Clarity,Flash,Nautilus,Mark,Flash,Rumble,Flash,Mark,Ashe,Heal,Flash,Zyra,Flash,Mark,Twisted Fate,Flash,Barrier,Varus,Flash,Heal,Sivir,Flash,Heal,Cassiopeia,Flash,Clarity,Teemo,Heal,Flash
2541518135,Blue,Kennen,Mark,Flash,Viktor,Mark,Flash,Zac,Flash,Mark,Nunu,Mark,Flash,Lulu,Flash,Heal,Ezreal,Heal,Flash,Warwick,Flash,Clarity,Gnar,Flash,Mark,Shen,Exhaust,Flash,Zyra,Ignite,Flash
2541518136,Blue,Sona,Flash,Clarity,Nautilus,Flash,Mark,Zyra,Flash,Ignite,Master Yi,Flash,Mark,Miss Fortune,Flash,Heal,Nunu,Flash,Clarity,Draven,Flash,Mark,Yasuo,Mark,Flash,Viktor,Heal,Flash,Lissandra,Mark,Flash
2541518137,Blue,Blitzcrank,Flash,Mark,Yasuo,Heal,Flash,Gangplank,Barrier,Flash,Annie,Mark,Flash,Zed,Flash,Ignite,Draven,Mark,Flash,Jarvan IV,Heal,Flash,Caitlyn,Flash,Mark,Xin Zhao,Flash,Mark,Veigar,Ignite,Flash
2541518138,Purple,Irelia,Mark,Flash,Twitch,Barrier,Flash,Shaco,Flash,Ignite,Rammus,Flash,Mark,Xin Zhao,Flash,Mark,Ryze,Ignite,Flash,Master Yi,Mark,Flash,Sivir,Heal,Flash,Nidalee,Barrier,Flash,Garen,Mark,Flash
2541518143,Blue,Cho'Gath,Flash,Clarity,Kled,Flash,Mark,Xin Zhao,Flash,Mark,Sivir,Heal,Flash,Kayle,Clarity,Flash,Singed,Mark,Flash,Miss Fortune,Heal,Flash,Leona,Flash,Mark,Rumble,Flash,Mark,Thresh,Exhaust,Flash
2541518144,Blue,Galio,Flash,Clarity,Ivern,Flash,Mark,Gnar,Mark,Flash,Karma,Heal,Flash,Veigar,Flash,Mark,Malzahar,Flash,Mark,Janna,Clarity,Flash,Cho'Gath,Flash,Mark,Corki,Heal,Flash,Fiora,Mark,Flash
2541518145,Purple,Lulu,Flash,Clarity,Volibear,Mark,Flash,Kassadin,Mark,Flash,Jayce,Mark,Flash,Sona,Exhaust,Flash,Teemo,Mark,Flash,Heimerdinger,Heal,Flash,Nasus,Mark,Flash,Zyra,Barrier,Flash,Jinx,Heal,Flash
2541518146,Purple,Azir,Ghost,Flash,Kha'Zix,Flash,Ignite,Gangplank,Flash,Mark,Lulu,Flash,Heal,Twisted Fate,Flash,Ghost,Warwick,Ghost,Mark,Nami,Flash,Exhaust,Lux,Clarity,Flash,Zed,Ignite,Flash,Fiddlesticks,Mark,Flash
2541518151,Purple,Ashe,Mark,Heal,Yasuo,Mark,Flash,Shaco,Mark,Flash,Yorick,Flash,Barrier,Garen,Flash,Mark,Nautilus,Flash,Mark,Anivia,Heal,Flash,Jinx,Flash,Mark,Sivir,Exhaust,Flash,Warwick,Flash,Heal
2541518152,Blue,Alistar,Mark,Flash,Kog'Maw,Flash,Heal,Veigar,Flash,Heal,Corki,Flash,Ignite,Sion,Heal,Flash,Camille,Flash,Mark,Singed,Mark,Flash,Yasuo,Mark,Flash,Varus,Exhaust,Flash,Morgana,Clarity,Flash
2541518172,Blue,Jayce,Flash,Heal,Olaf,Flash,Mark,Ashe,Heal,Flash,Zyra,Heal,Flash,Morgana,Clarity,Flash,Evelynn,Mark,Flash,Aurelion Sol,Flash,Mark,Shyvana,Heal,Flash,Thresh,Exhaust,Flash,Kayle,Ignite,Flash
2541518173,Blue,Kha'Zix,Flash,Clarity,Nasus,Mark,Flash,Vel'Koz,Flash,Ghost,Twisted Fate,Flash,Clarity,Janna,Exhaust,Flash,Jhin,Flash,Heal,Ezreal,Heal,Flash,Alistar,Mark,Flash,Gangplank,Clarity,Flash,Gragas,Flash,Mark
2541518176,Blue,Ahri,Exhaust,Flash,Anivia,Barrier,Flash,Annie,Flash,Heal,Soraka,Flash,Heal,Nidalee,Flash,Clarity,Lux,Heal,Flash,Vel'Koz,Flash,Heal,Jax,Flash,Mark,Sivir,Flash,Heal,Zyra,Flash,Heal
2541518177,Blue,Ezreal,Heal,Flash,Nami,Exhaust,Flash,Lucian,Flash,Heal,Jayce,Flash,Mark,Kog'Maw,Clarity,Flash,Illaoi,Flash,Mark,Anivia,Flash,Mark,Xerath,Flash,Mark,Yasuo,Flash,Mark,Akali,Flash,Mark
2541518178,Purple,Alistar,Heal,Mark,Ahri,Flash,Mark,Lux,Flash,Heal,Xayah,Heal,Flash,Rumble,Flash,Clarity,Heimerdinger,Flash,Mark,Malphite,Mark,Flash,Warwick,Flash,Mark,Vladimir,Ignite,Mark,Varus,Flash,Heal
2541518180,Purple,Teemo,Ignite,Flash,Soraka,Clarity,Flash,Anivia,Heal,Flash,Tristana,Flash,Exhaust,Katarina,Mark,Flash,Heimerdinger,Clarity,Flash,Zyra,Exhaust,Flash,Orianna,Flash,Clarity,Jayce,Flash,Mark,Camille,Flash,Mark
2541518182,Blue,Lulu,Exhaust,Flash,Fizz,Flash,Mark,Xayah,Mark,Heal,Trundle,Flash,Mark,Zyra,Flash,Heal,Malzahar,Flash,Heal,Teemo,Mark,Flash,Ashe,Exhaust,Flash,Taric,Clarity,Flash,LeBlanc,Mark,Flash
2541518183,Purple,Annie,Flash,Mark,Veigar,Clarity,Flash,Ahri,Ghost,Flash,Yasuo,Flash,Mark,Galio,Flash,Mark,Fiddlesticks,Mark,Flash,Tristana,Flash,Heal,Nami,Flash,Exhaust,Warwick,Mark,Flash,Poppy,Mark,Flash
2541518184,Purple,Vladimir,Flash,Heal,Jarvan IV,Clarity,Flash,Sivir,Flash,Ignite,Fiddlesticks,Heal,Flash,Viktor,Ignite,Flash,Sion,Mark,Flash,Annie,Mark,Flash,Xerath,Heal,Flash,Tryndamere,Flash,Mark,Ezreal,Heal,Flash
2541518185,Purple,Twisted Fate,Flash,Clarity,Graves,Mark,Flash,Garen,Flash,Exhaust,Shen,Mark,Flash,Master Yi,Barrier,Flash,Zyra,Heal,Flash,Draven,Heal,Flash,Miss Fortune,Mark,Flash,Darius,Mark,Flash,Teemo,Flash,Mark
2541518186,Purple,Nami,Clarity,Flash,Thresh,Flash,Mark,Bard,Mark,Flash,Cho'Gath,Flash,Barrier,Vladimir,Mark,Flash,Gangplank,Mark,Flash,Amumu,Flash,Mark,Poppy,Mark,Flash,Karma,Flash,Mark,Morgana,Flash,Mark
2541518187,Purple,Sejuani,Heal,Flash,Fiddlesticks,Mark,Flash,Xerath,Flash,Clarity,Tristana,Heal,Barrier,Cassiopeia,Mark,Flash,Miss Fortune,Heal,Flash,Warwick,Mark,Flash,Sona,Flash,Clarity,Rakan,Mark,Flash,Garen,Flash,Mark
2541518217,Blue,Lux,Flash,Heal,Thresh,Flash,Clarity,Heimerdinger,Exhaust,Flash,Hecarim,Flash,Mark,Swain,Mark,Flash,Kayle,Flash,Exhaust,Karma,Flash,Ignite,Miss Fortune,Heal,Flash,Jarvan IV,Flash,Mark,Malzahar,Flash,Heal
2541518220,Purple,Singed,Mark,Flash,Heimerdinger,Flash,Mark,Anivia,Flash,Mark,Nautilus,Mark,Flash,Lux,Heal,Flash,Jhin,Flash,Heal,Teemo,Flash,Ignite,Dr. Mundo,Mark,Flash,Cassiopeia,Mark,Flash,Fiora,Flash,Mark
2541518221,Blue,Sivir,Heal,Flash,Janna,Flash,Clarity,Kindred,Heal,Flash,Braum,Flash,Mark,Zyra,Flash,Ghost,Talon,Mark,Flash,Lulu,Flash,Clarity,Vayne,Flash,Heal,Graves,Flash,Heal,Sona,Flash,Mark
2541518222,Purple,Poppy,Mark,Flash,Xin Zhao,Mark,Flash,Fiora,Ghost,Flash,Viktor,Cleanse,Flash,Soraka,Heal,Flash,Ekko,Mark,Flash,Maokai,Flash,Mark,Karthus,Flash,Mark,Shyvana,Flash,Mark,Draven,Ignite,Flash
2541518223,Blue,Morgana,Mark,Flash,Tahm Kench,Mark,Flash,Hecarim,Flash,Mark,Teemo,Heal,Flash,Jayce,Flash,Mark,Elise,Flash,Mark,Jarvan IV,Mark,Flash,Lee Sin,Flash,Barrier,Annie,Clarity,Mark,Malzahar,Flash,Mark
2541518225,Blue,Soraka,Mark,Flash,Janna,Mark,Flash,Volibear,Flash,Mark,Blitzcrank,Ignite,Flash,Trundle,Flash,Mark,Cassiopeia,Ghost,Flash,Varus,Flash,Exhaust,Jhin,Mark,Flash,Alistar,Flash,Mark,Ezreal,Mark,Flash
2541518226,Blue,Darius,Flash,Heal,Sivir,Ghost,Heal,Anivia,Barrier,Flash,Nidalee,Flash,Clarity,LeBlanc,Mark,Flash,Warwick,Mark,Flash,Miss Fortune,Flash,Heal,Jayce,Flash,Heal,Blitzcrank,Heal,Flash,Jinx,Mark,Ghost
2541518228,Purple,Master Yi,Heal,Clarity,Alistar,Flash,Mark,Ashe,Heal,Flash,Ahri,Flash,Ignite,Annie,Flash,Mark,Kayle,Mark,Flash,Rammus,Heal,Flash,Cho'Gath,Flash,Heal,Kennen,Flash,Mark,LeBlanc,Flash,Mark
2541518229,Purple,Zyra,Flash,Heal,Ashe,Flash,Ignite,Diana,Heal,Flash,Anivia,Ignite,Heal,Lulu,Mark,Flash,Jinx,Flash,Heal,Kayle,Ignite,Flash,Brand,Clarity,Flash,Darius,Heal,Exhaust,Corki,Ignite,Flash
2541518230,Purple,Ashe,Flash,Mark,Blitzcrank,Mark,Flash,Master Yi,Mark,Flash,Amumu,Clarity,Flash,Morgana,Flash,Mark,Varus,Heal,Flash,Gragas,Heal,Mark,Cho'Gath,Mark,Flash,Miss Fortune,Clarity,Flash,Trundle,Mark,Flash
2541518231,Blue,Kayle,Flash,Mark,Jayce,Flash,Mark,Anivia,Clarity,Flash,Ryze,Barrier,Ghost,Mordekaiser,Ignite,Flash,Bard,Flash,Ignite,Ezreal,Exhaust,Flash,Pantheon,Flash,Mark,Xin Zhao,Mark,Flash,Jhin,Heal,Flash
2541518232,Purple,Kha'Zix,Mark,Flash,Pantheon,Flash,Mark,Zed,Mark,Flash,Syndra,Clarity,Flash,Elise,Flash,Mark,Trundle,Flash,Mark,Master Yi,Clarity,Flash,Renekton,Mark,Flash,Nunu,Mark,Flash,Jayce,Mark,Flash
2541518262,Blue,Malzahar,Ghost,Flash,Xayah,Flash,Heal,LeBlanc,Clarity,Flash,Orianna,Mark,Flash,Kennen,Mark,Flash,Ezreal,Flash,Ghost,Sona,Flash,Exhaust,Cho'Gath,Mark,Flash,Anivia,Ignite,Flash,Akali,Flash,Ghost
2541518263,Purple,Nunu,Mark,Heal,Ivern,Clarity,Flash,Jayce,Mark,Flash,Anivia,Clarity,Flash,Morgana,Clarity,Flash,Zyra,Flash,Clarity,Vayne,Mark,Flash,Tryndamere,Mark,Flash,Blitzcrank,Barrier,Flash,Master Yi,Ignite,Ghost
2541518264,Blue,Ahri,Flash,Clarity,Graves,Flash,Mark,Xerath,Mark,Flash,Nidalee,Flash,Mark,Teemo,Flash,Mark,Talon,Flash,Heal,Miss Fortune,Heal,Flash,Kennen,Flash,Mark,Jayce,Heal,Flash,Amumu,Flash,Mark
2541518266,Purple,Master Yi,Heal,Clarity,Nidalee,Ignite,Clarity,Teemo,Flash,Ignite,Jarvan IV,Clarity,Heal,Soraka,Heal,Flash,Nunu,Heal,Flash,Ziggs,Heal,Flash,Nami,Flash,Heal,Sivir,Heal,Flash,Udyr,Flash,Ignite
2541518267,Purple,Lulu,Mark,Flash,Jinx,Heal,Flash,Swain,Barrier,Mark,Zilean,Exhaust,Flash,Kalista,Flash,Heal,Karthus,Mark,Flash,Jayce,Flash,Mark,Ahri,Flash,Mark,Vayne,Barrier,Flash,Morgana,Mark,Flash
2541518268,Purple,Vladimir,Heal,Clarity,Nami,Exhaust,Flash,Akali,Clarity,Heal,Nasus,Clarity,Flash,Vayne,Mark,Flash,Kog'Maw,Flash,Heal,Ahri,Ghost,Heal,Nidalee,Mark,Flash,Azir,Flash,Ignite,Nautilus,Mark,Flash
2541518269,Purple,Volibear,Flash,Mark,Kassadin,Barrier,Flash,Draven,Heal,Flash,Sivir,Flash,Mark,Jayce,Mark,Flash,Heimerdinger,Flash,Clarity,Riven,Flash,Mark,Lucian,Cleanse,Flash,Veigar,Flash,Heal,Ahri,Heal,Flash
2541518270,Blue,Kayle,Flash,Mark,Jarvan IV,Exhaust,Flash,Ekko,Flash,Mark,Sona,Heal,Flash,Alistar,Mark,Flash,Fiora,Flash,Clarity,Katarina,Flash,Mark,Garen,Flash,Mark,Twisted Fate,Clarity,Flash,Jhin,Flash,Heal
2541518271,Blue,Jayce,Exhaust,Flash,Kog'Maw,Flash,Heal,Rakan,Flash,Exhaust,Ahri,Flash,Clarity,Sivir,Ignite,Flash,Viktor,Mark,Flash,Fiora,Heal,Flash,Alistar,Flash,Mark,Tristana,Heal,Flash,Jhin,Mark,Flash
2541518272,Blue,Swain,Mark,Flash,Rakan,Flash,Exhaust,Master Yi,Flash,Mark,Jhin,Exhaust,Flash,Shen,Flash,Mark,Jayce,Flash,Clarity,Dr. Mundo,Mark,Flash,Graves,Flash,Cleanse,Vel'Koz,Clarity,Flash,Sejuani,Flash,Mark
2541518273,Purple,Heimerdinger,Flash,Heal,Ahri,Flash,Mark,Trundle,Ignite,Flash,Master Yi,Flash,Mark,Kalista,Flash,Heal,Annie,Ignite,Flash,Twisted Fate,Heal,Flash,Jinx,Flash,Heal,Orianna,Ghost,Flash,Kled,Ignite,Flash
2541518274,Blue,Garen,Mark,Flash,Taric,Mark,Flash,Dr. Mundo,Mark,Flash,Leona,Flash,Mark,Zilean,Flash,Heal,Darius,Flash,Mark,Sejuani,Flash,Mark,Lulu,Mark,Flash,Janna,Clarity,Flash,Hecarim,Ghost,Mark
2541518276,Purple,Nidalee,Flash,Clarity,Kayle,Heal,Flash,Rammus,Mark,Flash,Morgana,Heal,Flash,Jarvan IV,Heal,Flash,Poppy,Heal,Flash,Urgot,Heal,Flash,Jayce,Exhaust,Heal,Ashe,Heal,Flash,Yorick,Heal,Flash
2541518277,Blue,Illaoi,Flash,Mark,Malzahar,Clarity,Flash,Vi,Mark,Ignite,Lucian,Flash,Mark,Swain,Mark,Flash,Sona,Clarity,Flash,Ezreal,Heal,Flash,Riven,Flash,Mark,Yasuo,Mark,Flash,Jayce,Flash,Mark
2541518278,Blue,Soraka,Heal,Flash,Ziggs,Flash,Heal,Teemo,Clarity,Flash,Swain,Flash,Ignite,Graves,Flash,Heal,Rammus,Mark,Flash,Nidalee,Flash,Ignite,Sivir,Flash,Heal,Udyr,Mark,Flash,Xayah,Flash,Heal
2541518279,Purple,Alistar,Mark,Flash,Jinx,Flash,Mark,Fiora,Mark,Flash,Azir,Flash,Mark,Taliyah,Flash,Mark,Katarina,Flash,Mark,Varus,Exhaust,Flash,Sona,Clarity,Flash,Teemo,Flash,Ignite,Ahri,Flash,Mark
2541518281,Blue,Veigar,Mark,Flash,Gangplank,Flash,Heal,Ashe,Heal,Flash,Nocturne,Mark,Heal,Kayle,Mark,Flash,Lulu,Flash,Clarity,Shyvana,Flash,Mark,Darius,Mark,Ignite,Kha'Zix,Flash,Ignite,Diana,Exhaust,Flash
2541518282,Blue,Jinx,Mark,Flash,Yorick,Flash,Exhaust,Kassadin,Mark,Flash,Zilean,Heal,Flash,Karthus,Flash,Ignite,Garen,Heal,Flash,Cho'Gath,Barrier,Flash,Karma,Flash,Clarity,Lulu,Clarity,Flash,Poppy,Flash,Mark
2541518283,Purple,Camille,Mark,Clarity,Singed,Ignite,Flash,Nasus,Ghost,Flash,Annie,Flash,Heal,Malzahar,Ignite,Clarity,Sona,Clarity,Flash,Rakan,Heal,Flash,Xin Zhao,Clarity,Flash,Brand,Barrier,Flash,Vi,Flash,Mark
2541518284,Blue,Ahri,Ghost,Flash,Darius,Mark,Flash,Alistar,Flash,Mark,Orianna,Flash,Heal,Sivir,Barrier,Flash,Twitch,Heal,Flash,Maokai,Flash,Mark,Bard,Clarity,Flash,Nautilus,Exhaust,Flash,Syndra,Flash,Clarity
2541518285,Blue,Braum,Mark,Flash,Twisted Fate,Flash,Mark,Xerath,Ghost,Flash,Pantheon,Mark,Flash,Xayah,Clarity,Flash,Lee Sin,Flash,Mark,Tristana,Flash,Heal,Morgana,Flash,Mark,Anivia,Ignite,Flash,Vel'Koz,Flash,Clarity
2541518310,Blue,Sona,Clarity,Flash,Ashe,Clarity,Flash,Renekton,Exhaust,Flash,Lucian,Heal,Flash,Annie,Clarity,Flash,Jax,Flash,Mark,Blitzcrank,Clarity,Flash,Fiora,Flash,Mark,Teemo,Flash,Heal,Nidalee,Ignite,Mark
2541518311,Blue,Xerath,Flash,Mark,Heimerdinger,Mark,Exhaust,Aurelion Sol,Exhaust,Flash,Akali,Heal,Flash,Jinx,Flash,Heal,Jarvan IV,Mark,Flash,Ryze,Clarity,Flash,Xayah,Flash,Heal,Irelia,Mark,Flash,Katarina,Flash,Mark
2541518312,Purple,Vayne,Heal,Flash,Jax,Flash,Mark,Jayce,Clarity,Flash,Jhin,Barrier,Flash,Kog'Maw,Clarity,Flash,Nasus,Flash,Mark,Ashe,Barrier,Flash,Annie,Barrier,Flash,Jarvan IV,Ignite,Flash,Shaco,Flash,Mark
2541518313,Blue,Blitzcrank,Clarity,Flash,Sivir,Clarity,Heal,Zac,Mark,Flash,Sona,Barrier,Flash,Ezreal,Flash,Clarity,Soraka,Ignite,Flash,Zilean,Flash,Clarity,Fiddlesticks,Flash,Ignite,Zyra,Flash,Heal,Nami,Heal,Flash
2541518316,Purple,Jinx,Clarity,Flash,Nidalee,Mark,Flash,Yasuo,Exhaust,Flash,Karma,Heal,Flash,Miss Fortune,Mark,Flash,Akali,Flash,Heal,Nasus,Flash,Mark,Riven,Flash,Heal,Varus,Mark,Flash,Fizz,Flash,Mark
2541518317,Purple,Jinx,Flash,Heal,Miss Fortune,Flash,Clarity,Soraka,Flash,Exhaust,Morgana,Exhaust,Flash,Ashe,Flash,Heal,Xin Zhao,Flash,Mark,Teemo,Flash,Barrier,Zyra,Flash,Mark,Draven,Ghost,Flash,Nami,Clarity,Flash
2541518318,Purple,Caitlyn,Mark,Flash,Fiora,Flash,Mark,Ekko,Mark,Flash,Bard,Mark,Flash,Gnar,Flash,Mark,Tristana,Flash,Heal,Nunu,Flash,Mark,Shyvana,Mark,Flash,Soraka,Flash,Barrier,Poppy,Flash,Mark
2541518319,Blue,Nidalee,Flash,Clarity,Vel'Koz,Mark,Flash,Annie,Flash,Mark,Miss Fortune,Heal,Flash,Kha'Zix,Flash,Mark,Jarvan IV,Clarity,Heal,Rengar,Ghost,Flash,Riven,Heal,Barrier,Nunu,Flash,Clarity,Cho'Gath,Flash,Mark
2541518320,Blue,Garen,Mark,Flash,Corki,Flash,Mark,Leona,Mark,Flash,Warwick,Heal,Flash,Nautilus,Mark,Flash,Gragas,Mark,Flash,Aatrox,Mark,Flash,Jhin,Flash,Mark,Karma,Mark,Flash,Fiora,Exhaust,Flash
2541518323,Purple,Draven,Mark,Flash,Ryze,Barrier,Flash,Camille,Flash,Barrier,Maokai,Mark,Exhaust,Nunu,Flash,Ignite,Vayne,Heal,Flash,Jhin,Heal,Flash,Heimerdinger,Clarity,Flash,Vladimir,Ignite,Flash,Renekton,Flash,Ignite
2541518324,Blue,Jarvan IV,Mark,Flash,Xerath,Clarity,Flash,Teemo,Heal,Flash,Heimerdinger,Clarity,Flash,Kayle,Ghost,Flash,Annie,Mark,Flash,Nidalee,Clarity,Flash,Jhin,Flash,Mark,Sion,Exhaust,Flash,LeBlanc,Flash,Barrier
2541518328,Blue,Olaf,Exhaust,Flash,Nasus,Ignite,Flash,Jinx,Heal,Flash,Nidalee,Exhaust,Flash,Jayce,Barrier,Flash,Zed,Ignite,Flash,Zyra,Heal,Flash,Malzahar,Clarity,Flash,Darius,Mark,Flash,Annie,Flash,Heal
2541518330,Blue,LeBlanc,Mark,Flash,Gnar,Mark,Flash,Sejuani,Mark,Flash,Draven,Flash,Mark,Veigar,Flash,Exhaust,Nidalee,Clarity,Flash,Jinx,Exhaust,Flash,Shaco,Flash,Clarity,Ahri,Clarity,Flash,Elise,Flash,Ignite
2541518331,Purple,Ashe,Heal,Flash,Blitzcrank,Mark,Flash,Nidalee,Mark,Flash,Jayce,Flash,Barrier,Anivia,Ghost,Flash,Sivir,Flash,Mark,Ryze,Flash,Mark,Garen,Flash,Mark,Darius,Ignite,Ghost,Zyra,Flash,Clarity
2541518332,Blue,Jinx,Flash,Clarity,Twitch,Heal,Flash,Nami,Exhaust,Flash,Renekton,Flash,Mark,Ezreal,Flash,Heal,Alistar,Mark,Flash,Riven,Flash,Mark,Lucian,Heal,Flash,Bard,Flash,Clarity,Annie,Flash,Mark
2541518334,Purple,Tristana,Mark,Flash,Zed,Mark,Flash,Darius,Flash,Heal,Lee Sin,Mark,Flash,Rakan,Mark,Flash,Orianna,Clarity,Flash,Morgana,Flash,Mark,Riven,Flash,Mark,Caitlyn,Flash,Heal,Fiddlesticks,Flash,Mark
2541518336,Blue,Xerath,Barrier,Flash,Zyra,Heal,Flash,Janna,Exhaust,Flash,Nidalee,Flash,Mark,Ziggs,Clarity,Flash,Shaco,Flash,Clarity,Teemo,Mark,Flash,Lucian,Heal,Flash,Syndra,Mark,Flash,Pantheon,Mark,Flash
2541518338,Purple,Alistar,Mark,Flash,Xerath,Flash,Mark,Leona,Flash,Mark,Talon,Flash,Mark,Jax,Mark,Flash,Zyra,Flash,Clarity,Master Yi,Mark,Flash,Illaoi,Flash,Mark,Miss Fortune,Exhaust,Flash,Taliyah,Mark,Flash
2541518340,Blue,Soraka,Heal,Flash,Varus,Heal,Flash,Ezreal,Flash,Heal,Janna,Heal,Flash,Darius,Heal,Flash,Kled,Mark,Flash,Veigar,Barrier,Flash,Nunu,Exhaust,Ignite,Riven,Mark,Flash,Dr. Mundo,Flash,Mark
2541518344,Blue,Riven,Flash,Mark,Galio,Flash,Mark,Lee Sin,Mark,Flash,Jinx,Flash,Clarity,Annie,Clarity,Flash,Sona,Mark,Flash,Ryze,Flash,Mark,Nasus,Flash,Clarity,Kha'Zix,Mark,Flash,Cho'Gath,Mark,Flash
2541518346,Purple,Sivir,Heal,Flash,Ryze,Mark,Flash,Jarvan IV,Flash,Heal,Vi,Flash,Heal,Garen,Mark,Ignite,Viktor,Heal,Clarity,Tristana,Heal,Flash,Jhin,Flash,Heal,Zilean,Flash,Heal,Kassadin,Clarity,Heal
2541518350,Purple,Gragas,Flash,Mark,Azir,Mark,Flash,Soraka,Exhaust,Flash,Master Yi,Barrier,Flash,Orianna,Heal,Flash,Kassadin,Heal,Flash,Nidalee,Mark,Flash,Ashe,Flash,Barrier,Teemo,Mark,Flash,Tryndamere,Flash,Mark
2541518351,Purple,Maokai,Mark,Flash,Ahri,Heal,Flash,Rakan,Mark,Flash,Viktor,Ghost,Flash,Annie,Clarity,Flash,Jayce,Flash,Exhaust,Varus,Flash,Cleanse,Darius,Mark,Flash,Karthus,Mark,Flash,Ziggs,Clarity,Flash
2541518352,Purple,Kassadin,Mark,Flash,Tristana,Heal,Flash,Kindred,Flash,Heal,Master Yi,Ghost,Mark,Rumble,Mark,Flash,Elise,Flash,Exhaust,Thresh,Flash,Mark,Kayle,Flash,Barrier,Jinx,Flash,Heal,Fizz,Heal,Mark
2541518353,Blue,Jax,Mark,Flash,Lulu,Clarity,Flash,Kalista,Mark,Flash,Ziggs,Flash,Clarity,Hecarim,Mark,Flash,Leona,Mark,Flash,Vayne,Mark,Flash,Dr. Mundo,Heal,Mark,Annie,Clarity,Flash,Viktor,Ignite,Flash
2541518354,Blue,Kha'Zix,Flash,Mark,Nidalee,Flash,Exhaust,Alistar,Mark,Flash,Caitlyn,Exhaust,Flash,Poppy,Flash,Mark,Malphite,Mark,Flash,Twitch,Flash,Mark,Cassiopeia,Flash,Heal,Jhin,Exhaust,Flash,Lucian,Heal,Flash
2541518355,Blue,Jinx,Flash,Heal,Gangplank,Flash,Barrier,Blitzcrank,Mark,Flash,Dr. Mundo,Flash,Mark,Yorick,Clarity,Flash,Bard,Flash,Mark,Vel'Koz,Flash,Clarity,Malzahar,Flash,Mark,Lux,Flash,Exhaust,Garen,Flash,Mark
2541518375,Blue,Aatrox,Mark,Flash,Master Yi,Flash,Mark,Xayah,Heal,Flash,Swain,Flash,Mark,Taric,Flash,Mark,Irelia,Mark,Flash,Caitlyn,Exhaust,Flash,Ahri,Flash,Clarity,Zed,Mark,Flash,Thresh,Mark,Flash
2541518376,Blue,Rakan,Mark,Flash,Lissandra,Clarity,Flash,Urgot,Flash,Mark,Soraka,Flash,Clarity,Darius,Heal,Flash,Rumble,Mark,Flash,Tristana,Flash,Mark,Talon,Mark,Flash,Blitzcrank,Mark,Flash,Syndra,Mark,Flash
2541518377,Blue,Miss Fortune,Flash,Heal,Rakan,Mark,Flash,Vayne,Flash,Barrier,Urgot,Mark,Flash,Ryze,Flash,Mark,Ivern,Heal,Flash,Jinx,Ghost,Flash,Lulu,Flash,Exhaust,Darius,Mark,Flash,Braum,Mark,Flash
